r,g,b
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.7019607843137254,0.8705882352941177,0.4117647058823529
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.9882352941176471,0.803921568627451,0.8980392156862745
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.8509803921568627,0.8509803921568627,0.8509803921568627
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.7372549019607844,0.5019607843137255,0.7411764705882353
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
0.8,0.9215686274509803,0.7725490196078432
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
1.0,0.9294117647058824,0.43529411764705883
